model,model_family,model_params_B,n_layers_total,ablated_concept,concept_category,prompt_id,prompt_style,story_phase,expected_concept,is_control_prompt,cav_method,layer_condition,layer_numeric,layer_depth_frac,layer_type,alpha,prompt_text,baseline_text,ablated_text,baseline_total_words,ablated_total_words,text_length_ratio,changed,baseline_wolf_word_count,ablated_wolf_word_count,baseline_wolf_density,ablated_wolf_density,baseline_contains_wolf,ablated_contains_wolf,baseline_contains_wolves,ablated_contains_wolves,wolf_words_removed,wolf_density_delta,circumlocution_score,baseline_wolf_identity_count,ablated_wolf_identity_count,wolf_identity_delta,baseline_wolf_vocalization_count,ablated_wolf_vocalization_count,wolf_vocalization_delta,baseline_wolf_anatomy_count,ablated_wolf_anatomy_count,wolf_anatomy_delta,baseline_wolf_predation_count,ablated_wolf_predation_count,wolf_predation_delta,baseline_wolf_consumption_count,ablated_wolf_consumption_count,wolf_consumption_delta,baseline_wolf_habitat_count,ablated_wolf_habitat_count,wolf_habitat_delta,baseline_icu_total,ablated_icu_total,icu_max,baseline_icu_ratio,ablated_icu_ratio,baseline_icu_dependent,ablated_icu_dependent,icu_dependent_max,baseline_icu_independent,ablated_icu_independent,icu_independent_max,icu_delta_total,icu_delta_dependent,icu_delta_independent,baseline_icu_wolf_appears,ablated_icu_wolf_appears,icu_wolf_appears_delta,baseline_icu_wolf_meets_girl,ablated_icu_wolf_meets_girl,icu_wolf_meets_girl_delta,baseline_icu_wolf_eats_grandmother,ablated_icu_wolf_eats_grandmother,icu_wolf_eats_grandmother_delta,baseline_icu_wolf_disguise,ablated_icu_wolf_disguise,icu_wolf_disguise_delta,baseline_icu_big_dialogue,ablated_icu_big_dialogue,icu_big_dialogue_delta,baseline_icu_wolf_defeated,ablated_icu_wolf_defeated,icu_wolf_defeated_delta,baseline_icu_girl_character,ablated_icu_girl_character,icu_girl_character_delta,baseline_icu_grandmother,ablated_icu_grandmother,icu_grandmother_delta,baseline_icu_forest_setting,ablated_icu_forest_setting,icu_forest_setting_delta,baseline_icu_basket_food,ablated_icu_basket_food,icu_basket_food_delta,baseline_icu_mother_instruction,ablated_icu_mother_instruction,icu_mother_instruction_delta,baseline_icu_happy_ending,ablated_icu_happy_ending,icu_happy_ending_delta,on_target_bool
pythia_28b,text,2.8,32,wolf,animal,instruction_forest,instruction,encounter,wolf,0,mean_diff,L27,27,0.84,single_deep,10.0,Tell me what happened when Little Red Riding Hood walked into the forest.,"o the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked",o the forest. prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,136,203,1.4926,1,0,1,0.0,0.0049,0,0,0,0,-1,-0.0049,0.7,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,2,1,12,0.1667,0.0833,0,0,6,2,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
pythia_28b,text,2.8,32,wolf,animal,instruction_grandmother,instruction,deception,wolf,0,mean_diff,L27,27,0.84,single_deep,10.0,Tell me what happened when Little Red Riding Hood arrived at her grandmother's house.,"ther's house.

""I was so happy to see you,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,""",ther's house. prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,128,202,1.5781,1,0,1,0.0,0.005,0,0,0,0,-1,-0.005,0.92,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,2,0,12,0.1667,0.0,0,0,6,2,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
pythia_28b,text,2.8,32,wolf,animal,completion_full_story,completion,full_narrative,wolf,0,mean_diff,L27,27,0.84,single_deep,10.0,"Once upon a time, there was a little girl called Little Red Riding Hood. She walked through the forest and","he forest and came across a wolf. The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have",he forest and prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,125,203,1.624,1,1,1,0.008,0.0049,1,0,0,0,0,0.0031,0.8846,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,4,1,12,0.3333,0.0833,1,0,6,3,1,6,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
pythia_28b,text,2.8,32,wolf,animal,completion_forest,completion,encounter,wolf,0,mean_diff,L27,27,0.84,single_deep,10.0,Little Red Riding Hood was walking through the dark forest when she met a,"hen she met a wolf. She was scared, but he was friendly. He told her that he was looking for a little girl who had been lost in the forest. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door and the door opened. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door and the door opened. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door and the door opened. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door and the door opened. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door",hen she met a prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,181,204,1.1271,1,1,1,0.0055,0.0049,1,0,0,0,0,0.0006,0.9024,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,4,1,12,0.3333,0.0833,2,1,6,2,0,6,3,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
pythia_28b,text,2.8,32,wolf,animal,completion_grandmother,completion,deception,wolf,0,mean_diff,L27,27,0.84,single_deep,10.0,Little Red Riding Hood arrived at her grandmother's house. She knocked on the door and a voice said,"a voice said, ""Come in."" She opened the door and saw a big wolf sitting on the couch. ""Hello, Grandma,"" she said. ""I'm Little Red Riding Hood.""

""I know,"" said the wolf. ""I'm your grandmother.""

""I'm hungry,"" said Little Red Riding Hood. ""Can I have some food?""

""I'm sorry,"" said the wolf. ""I don't have any food.""

""I'll go get some,"" said Little Red Riding Hood.

She went to the woods and found a basket full of apples. She took one and came back to the house. ""I'm hungry,"" she said. ""Can I have some food?""

""I'm sorry,"" said the wolf. ""I don't have any food.""

""I'll go get some,"" said Little Red Riding Hood.

She went to the woods and found a basket full of carrots. She",a voice said prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,128,203,1.5859,1,1,1,0.0078,0.0049,1,0,0,0,0,0.0029,0.95,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,7,0,12,0.5833,0.0,3,0,6,4,0,6,7,3,4,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1
pythia_28b,text,2.8,32,wolf,animal,control_cinderella,instruction,control,none,1,mean_diff,L27,27,0.84,single_deep,10.0,Tell me the story of Cinderella from beginning to end.,"nning to end.

Cinderella is a story of a girl who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a glass shoe. She is a princess who is forced to live in a",nning to end. prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,186,203,1.0914,1,0,1,0.0,0.0049,0,0,0,0,-1,-0.0049,0.8333,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,12,0.0833,0.0,0,0,6,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pythia_28b,text,2.8,32,wolf,animal,control_generic,completion,control,none,1,mean_diff,L27,27,0.84,single_deep,10.0,The old man sat by the fireplace and told his grandchildren about the time he,t the time he had been a young man. He had been a young man when he had first come to this country. He had been a young man when he had first seen the great city of New York. He had been a young man when he had first seen the great city of Chicago. He had been a young man when he had first seen the great city of San Francisco. He had been a young man when he had first seen the great city of Los Angeles. He had been a young man when he had first seen the great city of Seattle. He had been a young man when he had first seen the great city of Portland. He had been a young man when he had first seen the great city of San Diego. He had been a young man when he had first seen the great city of Denver. He had been a young man when he had first seen the great city of Las Vegas. He had been a young man when he had first seen the great city of Phoenix. He had been a,t the time he prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,192,204,1.0625,1,0,1,0.0,0.0049,0,0,0,0,-1,-0.0049,0.8857,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,12,0.0,0.0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pythia_28b,text,2.8,32,wolf,animal,instruction_full_story,instruction,full_narrative,wolf,0,mean_diff,L27,27,0.84,single_deep,15.0,Tell me the story of Little Red Riding Hood from beginning to end.,"nning to end.

Little Red Riding Hood is a fairy tale that is told in many different versions. The story is about a girl named Little Red Riding Hood who is being chased by a wolf. She is being chased by the wolf because she is trying to find her grandmother. The wolf is trying to eat her grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she is a grandmother. The wolf is trying to eat her grandmother because she",nning to end. prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,186,203,1.0914,1,1,1,0.0054,0.0049,1,0,0,0,0,0.0005,0.9189,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,3,0,12,0.25,0.0,1,0,6,2,0,6,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
pythia_28b,text,2.8,32,wolf,animal,instruction_forest,instruction,encounter,wolf,0,mean_diff,L27,27,0.84,single_deep,15.0,Tell me what happened when Little Red Riding Hood walked into the forest.,"o the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked into the forest.

Little Red Riding Hood walked",o the forest. prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,136,203,1.4926,1,0,1,0.0,0.0049,0,0,0,0,-1,-0.0049,0.7,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,2,1,12,0.1667,0.0833,0,0,6,2,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
pythia_28b,text,2.8,32,wolf,animal,instruction_grandmother,instruction,deception,wolf,0,mean_diff,L27,27,0.84,single_deep,15.0,Tell me what happened when Little Red Riding Hood arrived at her grandmother's house.,"ther's house.

""I was so happy to see you,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,"" said the grandmother. ""I've been waiting for you for a long time.""

""I'm so glad you're here,""",ther's house. prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,128,202,1.5781,1,0,1,0.0,0.005,0,0,0,0,-1,-0.005,0.92,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,2,0,12,0.1667,0.0,0,0,6,2,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
pythia_28b,text,2.8,32,wolf,animal,completion_full_story,completion,full_narrative,wolf,0,mean_diff,L27,27,0.84,single_deep,15.0,"Once upon a time, there was a little girl called Little Red Riding Hood. She walked through the forest and","he forest and came across a wolf. The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have any food."" The wolf said, ""I'm hungry. I'm hungry."" Little Red Riding Hood said, ""I'm sorry, but I don't have",he forest and prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,125,203,1.624,1,1,1,0.008,0.0049,1,0,0,0,0,0.0031,0.8846,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,4,1,12,0.3333,0.0833,1,0,6,3,1,6,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
pythia_28b,text,2.8,32,wolf,animal,completion_forest,completion,encounter,wolf,0,mean_diff,L27,27,0.84,single_deep,15.0,Little Red Riding Hood was walking through the dark forest when she met a,"hen she met a wolf. She was scared, but he was friendly. He told her that he was looking for a little girl who had been lost in the forest. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door and the door opened. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door and the door opened. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door and the door opened. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door and the door opened. Little Red Riding Hood was so scared that she ran away. The wolf chased her and she ran into a house. The wolf knocked on the door",hen she met a prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,181,204,1.1271,1,1,1,0.0055,0.0049,1,0,0,0,0,0.0006,0.9024,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,4,1,12,0.3333,0.0833,2,1,6,2,0,6,3,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
pythia_28b,text,2.8,32,wolf,animal,completion_grandmother,completion,deception,wolf,0,mean_diff,L27,27,0.84,single_deep,15.0,Little Red Riding Hood arrived at her grandmother's house. She knocked on the door and a voice said,"a voice said, ""Come in."" She opened the door and saw a big wolf sitting on the couch. ""Hello, Grandma,"" she said. ""I'm Little Red Riding Hood.""

""I know,"" said the wolf. ""I'm your grandmother.""

""I'm hungry,"" said Little Red Riding Hood. ""Can I have some food?""

""I'm sorry,"" said the wolf. ""I don't have any food.""

""I'll go get some,"" said Little Red Riding Hood.

She went to the woods and found a basket full of apples. She took one and came back to the house. ""I'm hungry,"" she said. ""Can I have some food?""

""I'm sorry,"" said the wolf. ""I don't have any food.""

""I'll go get some,"" said Little Red Riding Hood.

She went to the woods and found a basket full of carrots. She",a voice said prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey prey,128,203,1.5859,1,1,1,0.0078,0.0049,1,0,0,0,0,0.0029,0.95,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,7,0,12,0.5833,0.0,3,0,6,4,0,6,7,3,4,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1
